"Postnr","Bynavn","KommuneID","Kommune","Region","Formidlingsaftaledato","Salgsdato","EjTypeNr","EjdType","Boligtilstand","Udbudspris","Kontantpris","Grundvaerdi","Vurderingsaar","EjdVurdering","Foraeldrekoeb","MaeglersVaerdiansaettelse","Boligareal","Kaelderareal","Grundareal","Opfoerelsesaar","Ombygningsaar","AntalPlan","NytKokken","NytTag","Tilbygning","AntalToiletter","Vaskemaskine","NyeVinduer","NytBadevaerelse","AfstandTilCity","BebyggetAreal","AntalSovevaerelser","AfstandDagligvarer","AfstandSkole","AfstandOffentligTransport","Elevator","Gaardmiljoe","Altan","TaetVedVand","Toilet","Bad","Energimaerke","Ydervaegge","GarageCarport","Studiebolig","HvilkenEtage","FuldAdresse","id","xkoor","ykoor","long","lat"
9380,"Vestbjerg",851,"Aalborg","Nordjylland","13-08-2015","14-12-2015",17,"Villa, 1 fam.","God",1895000,1895000,300000,2015,1895000,NA,NA,117,0,300,2016,NA,1,NA,0,0,0,NA,NA,NA,"1000",117,"0","1000","500","200","0","0","0",NA,NA,NA,"A","BRUGES IKKE",32,NA,NA,"Højgaarden 63",NA,557583,6332634.05,9.97272469,57.13696238
9270,"Klarup",851,"Aalborg","Nordjylland","23-02-2005","23-03-2005",17,"Villa, 1 fam.","God",1050000,1025000,202800,2003,910000,NA,NA,125,0,702,1967,NA,1,NA,NA,NA,2,"Nej",NA,NA,NA,125,NA,"400","500","200","Nej","Nej","Nej","Nej",NA,NA,NA,NA,35,NA,NA,"Oktobervej 2",NA,564204.85,6319325.55,10.04599739,57.00710279
9270,"Klarup",851,"Aalborg","Nordjylland","28-02-2005","21-04-2005",1,"Andel-/Aktiebolig","God",362000,354625,0,2003,NA,NA,NA,110,0,0,2003,NA,1,NA,NA,NA,1,"Nej",NA,NA,NA,110,"3","2","300","50","Nej","Nej","Nej","Nej",NA,NA,NA,NA,0,NA,NA,"Sletten 32",NA,563532.16,6318726.49,10.0644863,57.01252194
9270,"Klarup",851,"Aalborg","Nordjylland","04-03-2005","23-03-2005",17,"Villa, 1 fam.","God",1495000,1475000,244400,2003,1000000,NA,NA,136,0,1010,1976,NA,1,NA,NA,NA,2,"Nej",NA,NA,NA,136,"3","1000","1000","200","Nej","Nej","Nej","Nej",NA,NA,NA,NA,20,NA,NA,"Snekkerstenvej 8",NA,564763.25,6318601.31,10.06132298,57.01473211
9270,"Klarup",851,"Aalborg","Nordjylland","01-04-2005","30-05-2005",17,"Villa, 1 fam.","God",1010000,995000,149600,2005,910000,NA,NA,108,0,308,1978,NA,1,NA,NA,NA,1,"Nej",NA,NA,"400",108,"3","400","500","100","Nej","Nej","Nej","Nej",NA,NA,NA,NA,23,NA,NA,"Kalenderparken 20",NA,564742.71,6319394.48,10.05489192,57.01479491
9270,"Klarup",851,"Aalborg","Nordjylland","02-03-2005","17-04-2005",17,"Villa, 1 fam.","God",1495000,1475000,209100,2003,1200000,NA,NA,133,0,873,1989,NA,1,NA,NA,NA,2,"Nej",NA,NA,NA,133,"3","300","600","100","Nej","Nej","Nej","Nej",NA,NA,NA,NA,20,NA,NA,"Novembervej 11",NA,563938.98,6319602.77,10.06445773,57.01231708
9270,"Klarup",851,"Aalborg","Nordjylland","06-04-2006","06-02-2007",17,"Villa, 1 fam.","God",2495000,2200000,321700,2005,1450000,NA,NA,182,85,893,1966,1985,2,NA,NA,1985,3,"Nej",NA,NA,NA,161,"4","800","800","300","Nej","Nej","Nej","Nej",NA,NA,NA,NA,59,NA,NA,"Julivej 26",NA,564453.22,6319159.55,10.05489192,57.01479491
9270,"Klarup",851,"Aalborg","Nordjylland","31-08-2007","31-08-2007",5,"Ejerlejlighed","God",905000,905000,75800,2006,1000000,NA,NA,100,0,0,1988,NA,1,NA,NA,NA,1,"Ja",NA,NA,"7000",95,"3","800","1000","200","Nej","Ja","Nej","Nej",NA,NA,NA,NA,0,NA,"1","Klarupvej 12F",NA,563969.12,6319551.91,10.05489192,57.01479491
9270,"Klarup",851,"Aalborg","Nordjylland","24-05-2006","19-06-2006",7,"Raekkehus","God",1250000,1200000,175700,2005,1100000,NA,NA,104,0,265,1975,NA,2,NA,NA,NA,2,"Nej",NA,NA,NA,58,"4","50","200","50","Nej","Nej","Nej","Nej",NA,NA,NA,NA,20,NA,NA,"Olymposvej 3",NA,563726.27,6319346.65,10.06493367,57.01213901
9380,"Vestbjerg",851,"Aalborg","Nordjylland","13-08-2015","03-04-2016",17,"Villa, 1 fam.","God",1895000,1895000,300000,2015,1895000,NA,NA,117,0,300,2016,NA,1,NA,0,0,0,NA,NA,NA,"1000",117,"0","1000","500","200","0","0","0",NA,NA,NA,"A","BRUGES IKKE",32,NA,NA,"Højgaarden 65",NA,557578.02,6332646.58,9.97272469,57.13696238
9380,"Vestbjerg",851,"Aalborg","Nordjylland","10-11-2015","11-11-2015",17,"Villa, 1 fam.","God",2195000,2195000,411300,2013,1550000,NA,2195000,153,54,887,1975,NA,2,NA,0,0,2,NA,NA,NA,"1000",153,"4","1000","300","300","0","0","0",NA,NA,NA,"C","Mursten (tegl, kalksten, cementsten)",55,NA,NA,"Stakladen 62",NA,557910.7,6332700.92,9.97869155,57.14032444
9380,"Vestbjerg",851,"Aalborg","Nordjylland","13-08-2015","10-11-2015",15,"Helaarsgrund","God",900000,900000,600000,2013,900000,NA,NA,NA,NA,2294,NA,NA,0,NA,0,0,0,NA,NA,NA,"1000",0,"0","1000","500","200","0","0","0",NA,NA,NA,NA,NA,0,NA,NA,"Højgaarden 22",NA,557583.84,6332466.33,9.98063462,57.1382534
9380,"Vestbjerg",851,"Aalborg","Nordjylland","13-08-2015","02-11-2015",15,"Helaarsgrund","God",800000,800000,600000,2013,800000,NA,NA,NA,NA,2178,NA,NA,0,NA,0,0,0,NA,NA,NA,"1000",0,"0","1000","500","200","0","0","0",NA,NA,NA,NA,NA,0,NA,NA,"Højgaarden 8",NA,557444.44,6332647.63,9.97272469,57.13696238
9380,"Vestbjerg",851,"Aalborg","Nordjylland","13-08-2015","02-06-2016",17,"Villa, 1 fam.","God",1895000,1895000,300000,2015,1895000,NA,NA,117,0,571,2016,NA,1,NA,0,0,0,NA,NA,NA,"1000",117,"0","1000","500","200","0","0","0",NA,NA,NA,"A","BRUGES IKKE",36,NA,NA,"Højgaarden 15",NA,557546.67,6332690.98,9.97869155,57.14032444
9380,"Vestbjerg",851,"Aalborg","Nordjylland","13-08-2015","20-04-2016",17,"Villa, 1 fam.","God",1895000,1895000,300000,2015,1895000,NA,NA,117,0,393,2016,NA,1,NA,0,0,0,NA,NA,NA,"1000",117,"0","1000","500","200","0","0","0",NA,NA,NA,"A","BRUGES IKKE",32,NA,NA,"Højgaarden 71",NA,557543.29,6332650.55,9.97170695,57.13659358
9380,"Vestbjerg",851,"Aalborg","Nordjylland","13-08-2015","06-07-2016",17,"Villa, 1 fam.","God",1895000,1895000,300000,2015,1895000,NA,NA,117,0,403,2016,NA,1,NA,0,0,0,NA,NA,NA,"1000",117,"0","1000","500","200","0","0","0",NA,NA,NA,"A","BRUGES IKKE",36,NA,NA,"Højgaarden 17",NA,557561.63,6332694,9.97396865,57.13882819
9380,"Vestbjerg",851,"Aalborg","Nordjylland","13-08-2015","13-04-2016",15,"Helaarsgrund",NA,800000,900000,700000,2015,900000,NA,NA,NA,NA,2155,NA,NA,0,NA,0,0,0,NA,NA,NA,"1000",0,"0","1000","500","200","0","0","0",NA,NA,NA,NA,NA,0,NA,NA,"Højgaarden 12",NA,557484.62,6332614.8,9.97170695,57.13659358
9270,"Klarup",851,"Aalborg","Nordjylland","01-06-2006","04-06-2006",7,"Raekkehus","God",1295000,1295000,166800,2005,1100000,NA,NA,104,0,211,1975,NA,2,NA,NA,NA,2,"Nej",NA,NA,NA,58,"4","100","400","100","Nej","Nej","Nej","Nej","2 toileter","Brusebad",NA,"Mursten",30,NA,NA,"Olymposvej 25",NA,563787.6,6319320.77,10.05489192,57.01479491
9270,"Klarup",851,"Aalborg","Nordjylland","10-08-2006","16-02-2007",17,"Villa, 1 fam.","God",1795000,1675000,298300,2005,1150000,NA,NA,147,0,770,1969,1977,1,NA,NA,1977,1,"Nej",NA,NA,NA,147,"3","850","850","350","Nej","Nej","Nej","Nej",NA,NA,NA,NA,30,NA,NA,"Drosselvej 15",NA,564584.75,6319176.46,10.05489192,57.01479491
9270,"Klarup",851,"Aalborg","Nordjylland","01-06-2006","12-06-2006",17,"Villa, 1 fam.","God",1395000,1395000,226400,2005,1050000,NA,NA,116,0,877,1971,NA,1,NA,NA,NA,1,"Nej",NA,NA,NA,116,"3","600","500","200","Nej","Nej","Nej","Nej",NA,NA,NA,NA,25,NA,NA,"Julivej 24",NA,564441.42,6319177.02,10.05489192,57.01479491
9270,"Klarup",851,"Aalborg","Nordjylland","29-09-2006","16-02-2007",17,"Villa, 1 fam.","God",1795000,1750000,343100,2005,1250000,NA,NA,134,0,1006,1974,NA,1,1987,NA,NA,2,"Ja",NA,1991,NA,165,"3","800","600","200","Nej","Nej","Nej","Nej",NA,NA,NA,NA,28,NA,NA,"Skodsborgvej 3",NA,564880.93,6318875.92,10.06132298,57.01473211
9270,"Klarup",851,"Aalborg","Nordjylland","06-07-2014","17-08-2014",17,"Villa, 1 fam.","God",2395000,2280000,353100,2013,1600000,NA,2295000,158,18,709,1968,1998,2,NA,0,1998,2,NA,NA,NA,"10000",158,"3","1500","2000","500","0","0","0",NA,NA,NA,"C","Mursten (tegl, kalksten, cementsten)",34,NA,NA,"Spergelvej 5",NA,563058.27,6319400.73,10.0440599,57.01214089
9270,"Klarup",851,"Aalborg","Nordjylland","07-07-2006","10-10-2006",7,"Raekkehus","God",1148000,1143000,146500,2005,950000,NA,NA,79,0,0,1985,NA,1,NA,NA,NA,1,"Nej",NA,NA,NA,88,"2","500","600","150","Nej","Nej","Nej","Nej",NA,NA,NA,NA,0,NA,NA,"Julivej 11B",NA,564440.42,6319444.76,10.05489192,57.01479491
9270,"Klarup",851,"Aalborg","Nordjylland","19-07-2006","08-12-2006",17,"Villa, 1 fam.","God",1975000,1950000,244500,2005,1350000,NA,NA,156,0,1011,1974,1997,1,NA,NA,1997,1,"Ja",NA,NA,"10000",168,"4","500","500","200","Nej","Nej","Nej","Nej",NA,NA,NA,NA,19,NA,NA,"Hellebækvej 19",NA,564412.6,6318483.83,10.06139411,57.01489915
9270,"Klarup",851,"Aalborg","Nordjylland","30-03-2007","11-02-2008",17,"Villa, 1 fam.","God",1895000,1705000,313000,2006,1350000,NA,NA,122,0,769,1986,NA,1,NA,NA,NA,2,"Nej",NA,NA,NA,122,NA,"500","1000","100","Nej","Nej","Nej","Nej",NA,NA,NA,NA,50,NA,NA,"Kalenderparken 36",NA,564631.27,6319470.04,10.05489192,57.01479491
9380,"Vestbjerg",851,"Aalborg","Nordjylland","13-08-2015","06-07-2016",15,"Helaarsgrund",NA,800000,900000,600000,2015,800000,NA,NA,NA,NA,2180,NA,NA,0,NA,0,0,0,NA,NA,NA,"1000",0,"0","1000","500","200","0","0","0",NA,NA,NA,NA,NA,0,NA,NA,"Højgården 10",NA,557462.3,6332636.34,9.97878754,57.13570348
9380,"Vestbjerg",851,"Aalborg","Nordjylland","13-08-2015","10-12-2015",17,"Villa, 1 fam.","God",1895000,1895000,300000,2015,1895000,NA,NA,117,0,274,2016,NA,1,NA,0,0,0,NA,NA,NA,"1000",117,"0","1000","500","200","0","0","0",NA,NA,NA,"A","BRUGES IKKE",32,NA,NA,"Højgaarden 61",NA,557587.98,6332621,9.97869155,57.14032444
9380,"Vestbjerg",851,"Aalborg","Nordjylland","13-08-2015","15-04-2016",17,"Villa, 1 fam.","God",1895000,1895000,300000,2015,1895000,NA,NA,117,0,300,2016,NA,1,NA,0,0,0,NA,NA,NA,"1000",117,"0","1000","500","200","0","0","0",NA,NA,NA,"A","BRUGES IKKE",32,NA,NA,"Højgaarden 73",NA,557536.46,6332638.61,9.97878754,57.13570348
9380,"Vestbjerg",851,"Aalborg","Nordjylland","10-11-2015","13-01-2016",17,"Villa, 1 fam.","God",2395000,2275000,379500,2013,1600000,NA,2395000,190,27,892,1963,NA,2,NA,2005,0,2,NA,NA,NA,"0",190,"5","200","800","100","0","1","0",NA,NA,NA,"E","Mursten (tegl, kalksten, cementsten)",14,NA,NA,"Marie Grubbes Vej 1",NA,558530.68,6331955.34,9.97671927,57.13892333
9380,"Vestbjerg",851,"Aalborg","Nordjylland","07-09-2015","13-10-2015",17,"Villa, 1 fam.","God",1995000,1950000,429000,2013,1450000,NA,1995000,160,0,960,1971,NA,1,NA,2011,0,2,NA,NA,NA,"0",160,"4","400","200","200","0","1","0",NA,NA,NA,"E","Mursten (tegl, kalksten, cementsten)",27,NA,NA,"Kaprifolievej 5",NA,558169.07,6332563.49,9.97869155,57.14032444
9380,"Vestbjerg",851,"Aalborg","Nordjylland","08-01-2016","08-01-2016",17,"Villa, 1 fam.","God",1615000,1615000,332500,2013,1050000,NA,1615000,109,0,1043,1975,1987,1,NA,0,1987,0,NA,NA,NA,"0",109,"0","1000","1500","1000","0","0","0",NA,NA,NA,"E","Mursten (tegl, kalksten, cementsten)",18,NA,NA,"Tines Vej 64",NA,558891.49,6331830.89,9.98063462,57.1382534
9380,"Vestbjerg",851,"Aalborg","Nordjylland","26-02-2015","12-03-2015",17,"Villa, 1 fam.","God",2095000,2070000,439200,2013,1500000,NA,2095000,171,0,1002,1975,NA,1,NA,0,0,2,NA,NA,NA,"700",171,"0","500","300","700","0","0","0",NA,NA,NA,"C","Mursten",20,NA,NA,"Læhegnet 51",NA,557991.84,6332467.13,9.97869155,57.14032444
9380,"Vestbjerg",851,"Aalborg","Nordjylland","03-03-2011","03-05-2011",17,"Villa, 1 fam.","God",1095000,1020000,240900,2010,900000,NA,NA,107,0,347,1877,1987,2,NA,NA,1987,1,NA,NA,NA,"10000",69,"2","300","1000","0",NA,"Ja",NA,NA,"1 vandskyllende toilet","1 badevaerelse",NA,"Mursten (tegl, kalksandsten, cementsten)",0,NA,NA,"Mejlstedvej 11",NA,558597.24,6331909.63,9.97671927,57.13892333
9380,"Vestbjerg",851,"Aalborg","Nordjylland","21-06-2014","29-07-2014",17,"Villa, 1 fam.","God",1745000,1700000,358800,2013,1550000,NA,1745000,146,0,800,1986,NA,1,NA,0,0,2,NA,NA,NA,"0",146,"4","1000","500","100","0","0","0",NA,NA,NA,"D","Mursten",40,NA,NA,"Tagskægget 5",NA,557604.19,6333116.84,9.97869155,57.14032444
9380,"Vestbjerg",851,"Aalborg","Nordjylland","16-04-2010","21-10-2010",17,"Villa, 1 fam.","Middel",995000,907500,93800,2009,1244900,NA,NA,101,68,1762,1949,NA,3,NA,NA,NA,2,NA,NA,NA,NA,68,NA,"1000","1000","10",NA,NA,NA,NA,"2 toileter","Bruseniche",NA,"Mursten",30,NA,NA,"Sulsted Landevej 39",NA,558521.69,6334079.19,9.97869155,57.14032444
9380,"Vestbjerg",851,"Aalborg","Nordjylland","27-05-2013","09-04-2014",17,"Villa, 1 fam.","God",1798000,1700000,401100,2012,1400000,NA,1798000,149,0,944,1964,1979,1,NA,2005,1979,2,NA,NA,NA,"0",149,"3","500","1000","500","0","1","0",NA,NA,NA,"C","Mursten",35,NA,NA,"Slugten 12",NA,558834.28,6332216.23,9.98063462,57.1382534
9380,"Vestbjerg",851,"Aalborg","Nordjylland","09-11-2014","20-01-2015",17,"Villa, 1 fam.","God",1495000,1450000,154400,2013,930000,NA,NA,120,0,800,1965,NA,1,NA,0,0,2,NA,NA,NA,"0",120,"3","100","700","200","0","1","0",NA,NA,NA,"E","Mursten",20,NA,NA,"Jørgen Steins Vej 11",NA,558420.74,6332114.87,9.97272469,57.13696238
9380,"Vestbjerg",851,"Aalborg","Nordjylland","07-06-2010","16-09-2010",17,"Villa, 1 fam.","God",2295000,2195000,412600,2009,1850000,NA,NA,130,0,994,1994,NA,1,NA,NA,NA,2,NA,NA,NA,"10000",130,"3","1000","200","1000",NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,"Myntevej 1",NA,558410.91,6332507.75,9.97869155,57.14032444
9380,"Vestbjerg",851,"Aalborg","Nordjylland","01-07-2010","17-11-2010",1,"Andel-/Aktiebolig","God",745000,685000,NA,NA,NA,NA,NA,96,0,0,1993,NA,1,NA,NA,NA,1,NA,NA,NA,"400",0,"2","500","1500","200",NA,"Ja",NA,NA,"1 toilet","Brusebad",NA,"Mursten",NA,NA,NA,"Mejlstedparken 15",NA,558502.02,6332041.01,9.97170695,57.13659358
9380,"Vestbjerg",851,"Aalborg","Nordjylland","29-09-2010","22-11-2010",17,"Villa, 1 fam.","God",1745000,1650000,374000,2009,1500000,NA,NA,142,0,826,1967,1981,1,NA,NA,1981,1,NA,NA,NA,"10000",174,"3","400","500","500",NA,NA,NA,NA,"1 vandskyllende toilet","1 badevaerelse",NA,"Mursten (tegl, kalksandsten, cementsten)",30,NA,NA,"Vedbendvej 13",NA,558151.26,6332282.35,9.97547358,57.13619304
9380,"Vestbjerg",851,"Aalborg","Nordjylland","16-11-2010","15-03-2011",17,"Villa, 1 fam.","God",1345000,1270000,371000,2009,1150000,NA,NA,106,0,813,1967,NA,1,NA,NA,0,1,NA,NA,NA,"10000",106,"4","200","300","200",NA,"Ja","Ja",NA,"1 vandskyllende toilet","1 badevaerelse",NA,"Mursten (tegl, kalksandsten, cementsten)",28,NA,NA,"Guldstjernevej 8",NA,558260.85,6332346.44,9.97869155,57.14032444
9380,"Vestbjerg",851,"Aalborg","Nordjylland","13-05-2013","31-05-2013",17,"Villa, 1 fam.","God",1395000,1300000,403300,2011,1300000,NA,1395000,138,0,813,1968,NA,1,NA,0,0,2,NA,NA,NA,"0",138,"3","200","500","200","0","0","0",NA,NA,NA,"E","Mursten",20,NA,NA,"Guldstjernevej 6",NA,558282.93,6332339.8,9.98063462,57.1382534
9380,"Vestbjerg",851,"Aalborg","Nordjylland","05-09-2014","05-10-2015",17,"Villa, 1 fam.","God",2495000,2395000,270600,2013,1750000,NA,2395000,150,0,700,2006,NA,1,NA,2006,0,2,NA,NA,NA,"300",150,"0","300","1000","100","0","0","0",NA,NA,NA,"C","Vandskuret facade",34,NA,NA,"Tines Vej 5",NA,558819.38,6331854.49,9.97869155,57.14032444
9380,"Vestbjerg",851,"Aalborg","Nordjylland","03-12-2014","05-01-2015",17,"Villa, 1 fam.","God",1345000,1275000,414700,2013,1100000,NA,NA,102,0,901,1979,NA,1,NA,0,0,1,NA,NA,NA,"0",102,"3","1000","300","200","0","1","0",NA,NA,NA,"C","Mursten",22,NA,NA,"Vindfløjen 32",NA,557768.83,6332731.86,9.97272469,57.13696238
9380,"Vestbjerg",851,"Aalborg","Nordjylland","29-08-2013","28-08-2015",17,"Villa, 1 fam.","God",2195000,2040000,414700,2013,1600000,NA,2095000,175,0,1049,1967,1981,1,NA,0,1981,2,NA,NA,NA,"0",175,"4","300","400","200","0","1","0",NA,NA,NA,"D","Mursten (tegl, kalksten, cementsten)",40,NA,NA,"Bakkelyvej 38",NA,558680.03,6332447.69,9.97170695,57.13659358
9382,"Tylstrup",851,"Aalborg","Nordjylland","18-03-2014","28-07-2014",17,"Villa, 1 fam.","God",1175000,1100000,243000,2011,730000,NA,NA,122,10,1000,1950,NA,3,NA,0,0,0,NA,NA,NA,"0",82,"0","750","1000","0","0","0","0",NA,NA,NA,"D","Mursten",0,NA,NA,"Brandborgvej 2",NA,557959.76,6339628.9,9.95429277,57.19333988
9382,"Tylstrup",851,"Aalborg","Nordjylland","30-01-2010","21-04-2010",4,"Landbrug u/30 ha","God",2395000,2300000,244100,2009,1400000,NA,NA,223,6,34330,1959,NA,2,NA,NA,0,2,"Nej",NA,NA,NA,119,NA,"2000","2000","500","Nej","Nej","Nej","Nej","2 vandskyllende toiletter","2 badevaerelser",NA,"Mursten (tegl, kalksandsten, cementsten)",68,NA,NA,"Vrå Mark 17",NA,555865.83,6338431.1,9.96021753,57.1890782
9382,"Tylstrup",851,"Aalborg","Nordjylland","15-12-2008","02-07-2009",17,"Villa, 1 fam.","God",1095000,1000000,247000,2007,1050000,NA,NA,147,0,964,1970,NA,1,NA,NA,NA,1,"Nej",NA,NA,NA,147,"3","50","350","200","Nej","Nej","Nej","Nej","1 toilet","Brusebad",NA,"Mursten",61,NA,NA,"Klitgårdsvej 18",NA,557390.22,6339555.39,9.95429277,57.19333988
9382,"Tylstrup",851,"Aalborg","Nordjylland","10-02-2009","18-03-2009",17,"Villa, 1 fam.","God",1395000,1350000,257900,2007,1050000,NA,NA,125,0,919,1979,1986,1,NA,NA,1986,1,"Nej",NA,NA,NA,125,NA,"100","200","150","Nej","Nej","Nej","Nej","1 toilet","Brusebad",NA,"Mursten",41,NA,NA,"Ultvedparken 64",NA,557392.49,6339826.56,9.95429277,57.19333988
9382,"Tylstrup",851,"Aalborg","Nordjylland","04-06-2012","19-08-2012",17,"Villa, 1 fam.","Middel",895000,820000,209400,2011,750000,NA,895000,121,0,751,1969,1991,1,NA,0,1991,0,NA,NA,NA,"0",121,"0","100","299","250","0","0","0",NA,NA,NA,NA,"BRUGES IKKE",30,NA,NA,"Klitgårdsvej 12",NA,557254.57,6339647.04,9.95429277,57.19333988
9382,"Tylstrup",851,"Aalborg","Nordjylland","28-07-2008","29-08-2008",17,"Villa, 1 fam.","God",1095000,1026000,242700,2007,990000,NA,NA,107,0,818,1981,2005,1,NA,NA,2005,1,"Nej",NA,NA,NA,107,NA,"500","600","400","Nej","Nej","Nej","Nej","1 vandskyllende toilet","1 badevaerelse",NA,"Mursten",29,NA,NA,"Ultvedparken 90",NA,557339.66,6339931.87,9.95429277,57.19333988
9382,"Tylstrup",851,"Aalborg","Nordjylland","01-07-2008","28-07-2008",14,"Fritidsgrund",NA,90000,90000,51900,2006,51900,NA,NA,NA,NA,3450,NA,NA,NA,NA,NA,NA,0,"Nej",NA,NA,NA,0,NA,"500",NA,"500","Nej","Nej","Nej","Nej",NA,NA,NA,NA,0,NA,NA,"Brændskovvej, Tylstrup",NA,555333.47,6341181.62,9.95429277,57.19333988
9382,"Tylstrup",851,"Aalborg","Nordjylland","30-08-2008","26-10-2010",17,"Villa, 1 fam.","Middel",1395000,1110000,207900,2009,1250000,NA,NA,210,0,863,1972,NA,1,NA,NA,NA,1,"Nej",NA,NA,NA,210,NA,"10","400","200","Nej","Nej","Nej","Nej","1 toilet","1 badevaerelse",NA,"Mursten",30,NA,NA,"Klitgårdsvej 19",NA,557408.43,6339577.95,9.95429277,57.19333988
9270,"Klarup",851,"Aalborg","Nordjylland","18-06-2007","06-07-2007",17,"Villa, 1 fam.","God",1995000,1940000,334000,2006,1100000,NA,NA,129,0,874,1969,NA,1,NA,NA,NA,1,"Nej",NA,NA,NA,129,NA,"500","500","300","Nej","Nej","Nej","Nej",NA,NA,NA,NA,24,NA,NA,"Rørvigsvej 23",NA,564044.83,6318971.27,10.06132298,57.01473211
9270,"Klarup",851,"Aalborg","Nordjylland","02-05-2007","07-05-2008",17,"Villa, 1 fam.","God",1995000,1725000,454400,2007,1400000,NA,NA,141,28,883,1948,1979,3,NA,NA,1979,2,"Nej",NA,NA,NA,103,"4","500","400","200","Nej","Nej","Nej","Nej",NA,NA,NA,NA,25,NA,NA,"Klarup Kirkevej 1",NA,564359.4,6319289.3,10.05489192,57.01479491
9270,"Klarup",851,"Aalborg","Nordjylland","07-06-2007","03-12-2007",17,"Villa, 1 fam.","God",1395000,1140000,325800,2006,1000000,NA,NA,117,0,833,1967,NA,1,NA,NA,NA,2,"Nej",NA,NA,NA,117,NA,"500","100","500","Nej","Nej","Nej","Nej",NA,NA,NA,NA,21,NA,NA,"Klarup Kirkevej 46",NA,563864.44,6319065.38,10.05489192,57.01479491
9270,"Klarup",851,"Aalborg","Nordjylland","12-06-2007","22-11-2007",17,"Villa, 1 fam.","God",1450000,1300000,275600,2006,860000,NA,NA,98,0,700,1963,1983,1,NA,NA,1983,1,"Nej",NA,NA,NA,98,NA,"500","1000","300","Nej","Nej","Nej","Nej",NA,NA,NA,NA,15,NA,NA,"Stoholm 20",NA,563448.82,6318984.81,10.05489192,57.01479491
9270,"Klarup",851,"Aalborg","Nordjylland","08-04-2007","22-06-2007",17,"Villa, 1 fam.","God",1795000,1795000,257800,2006,1450000,NA,NA,117,0,492,1998,NA,1,NA,NA,NA,1,"Nej",NA,NA,NA,117,NA,"500","800","300","Nej","Nej","Nej","Nej",NA,NA,NA,NA,14,NA,NA,"Grønspættevej 1",NA,564385.88,6319204.71,10.06492062,57.01251205
9270,"Klarup",851,"Aalborg","Nordjylland","24-05-2007","01-11-2007",17,"Villa, 1 fam.","God",1350000,1250000,237800,2006,1150000,NA,NA,104,0,392,1977,NA,1,NA,NA,NA,2,"Ja",NA,NA,"800",104,"3","500","800","200","Nej","Ja","Nej","Nej",NA,NA,NA,NA,12,NA,NA,"Aprilvej 27",NA,564463.31,6319471.48,10.04704887,57.00721915
9270,"Klarup",851,"Aalborg","Nordjylland","21-07-2014","28-08-2014",4,"Landbrug u/30 ha","God",2495000,2550000,130000,2013,1650000,NA,NA,164,0,28074,1909,1978,2,NA,0,1978,0,NA,NA,NA,"0",157,"0","1200","1200","400","0","0","0",NA,NA,NA,"D","Mursten",0,NA,NA,"Stranderholmsvej 67",NA,565703.15,6320924.09,10.05489192,57.01479491
9270,"Klarup",851,"Aalborg","Nordjylland","08-05-2007","11-02-2008",17,"Villa, 1 fam.","God",1695000,1345000,250900,2006,1050000,NA,NA,113,0,768,1961,1988,1,NA,NA,1988,1,"Nej",NA,NA,NA,129,NA,"200","800","200","Nej","Nej","Nej","Nej",NA,NA,NA,NA,21,NA,NA,"Klarupvej 13",NA,563934.1,6319502.07,10.05489192,57.01479491
9270,"Klarup",851,"Aalborg","Nordjylland","19-11-2007","13-07-2008",17,"Villa, 1 fam.","God",2095000,1875000,405300,2007,1400000,NA,NA,175,0,701,1964,1977,2,NA,NA,1977,2,"Nej",NA,NA,NA,98,"4","200","200","200","Nej","Nej","Nej","Nej",NA,NA,NA,NA,39,NA,NA,"Kirkebakken 5",NA,564162.82,6319232.68,10.05489192,57.01479491
9270,"Klarup",851,"Aalborg","Nordjylland","13-03-2007","15-05-2007",17,"Villa, 1 fam.","God",2695000,2645000,268600,2006,2000000,NA,NA,155,0,750,2003,NA,1,NA,NA,NA,2,"Nej",NA,NA,NA,155,NA,"600","800","200","Nej","Nej","Nej","Nej",NA,NA,NA,NA,36,NA,NA,"Kærhaven 64",NA,563110.29,6319175.06,10.05489192,57.01479491
9270,"Klarup",851,"Aalborg","Nordjylland","12-03-2007","23-08-2007",17,"Villa, 1 fam.","God",1795000,1500000,110200,2005,1150000,NA,NA,197,0,1002,1875,2001,2,NA,NA,2001,1,"Nej",NA,NA,NA,140,NA,"800","1000","500","Nej","Nej","Nej","Nej",NA,NA,NA,NA,40,NA,NA,"Nørremarksvej 43",NA,563876.98,6319922.4,10.06132298,57.01473211
9270,"Klarup",851,"Aalborg","Nordjylland","03-04-2007","17-07-2008",4,"Landbrug u/30 ha",NA,1895000,1500000,146400,2007,1250000,NA,NA,195,0,38024,1913,NA,2,NA,NA,NA,2,"Nej",NA,NA,NA,135,NA,"1500","2000","1500","Nej","Nej","Nej","Nej",NA,NA,NA,NA,0,NA,NA,"Romdrupholmsvej 60",NA,564315.08,6321000.7,10.06445773,57.01231708
9270,"Klarup",851,"Aalborg","Nordjylland","14-03-2007","08-04-2007",17,"Villa, 1 fam.","God",1395000,1395000,322000,2006,990000,NA,NA,105,0,814,1972,NA,1,NA,NA,NA,1,"Nej",NA,NA,NA,105,"3","500","300","200","Nej","Nej","Nej","Nej",NA,NA,NA,NA,20,NA,NA,"Hornbækvej 40",NA,564185.67,6318625.25,10.05489192,57.01479491
